date,fips,pop_dens,cumul_death_rate,death_rte,gub,day
2021-11-09,1001,69.90205409246208,29.155335686466735,0.11834817644390394,0,39
2021-11-10,1001,72.38548660527195,19.203126547552834,0.1129270275850458,0,40
2021-11-11,1001,72.29529805042468,20.293885825504788,0.7679020046254819,0,41
2021-11-12,1001,70.36297225240575,23.14762298590232,0.7344706435281612,0,42
2021-11-13,1001,71.76771057122829,25.353761442316372,0.0,0,43
2021-11-14,1001,70.64208355997373,23.547156204442558,0.04977037748718727,0,44
2021-11-15,1001,71.58880720592613,23.898514804899563,0.39232918800060185,0,45
2021-11-16,1001,70.7355380677912,22.711188118844422,0.6308882778223652,0,46
2021-11-17,1001,72.44855763323497,23.259613990973506,0.030703638449365134,0,47
2021-11-18,1001,73.9063746701716,18.978888594416457,0.0,0,48
2021-11-19,1001,73.65290424277498,26.798648668804507,0.5434012981765541,0,49
2021-11-20,1001,69.37055694004897,25.8593507594464,0.0,0,50
2021-11-21,1001,72.42703661262267,28.714728825288255,0.1641489654769978,0,51
2021-11-22,1001,67.46363644872183,22.74290239446402,0.18235833743022795,0,52
2021-11-23,1001,71.94415948595149,21.49201734511654,0.36434334445560845,0,53
2021-11-24,1001,73.05815343366457,24.15875709880339,0.4936534878360321,0,54
2021-11-25,1001,72.5223282445901,22.840233788395754,0.013252381026767679,0,55
2021-11-26,1001,71.28072204396496,23.928052492537805,0.1928039565971395,0,56
2021-11-27,1001,72.08732946234366,26.056476151368532,0.025480954106405385,0,57
2021-11-28,1001,70.41382737052271,20.649721691243034,0.47552014200388476,0,58
2021-11-29,1001,73.44623633892652,24.361772125886983,0.0,0,59
2021-11-30,1001,73.05849492960667,20.88412530271509,0.5935482906588025,0,60
2021-12-01,1001,71.59277147582212,22.254302562065487,0.5292825814004234,0,61
2021-12-02,1001,70.17856763104905,24.10530470347024,0.41247271028938776,0,62
2021-12-03,1001,73.98472769864993,25.44135676960687,0.12169742540408579,0,63
2021-12-04,1001,72.63754558956617,23.219976808742704,0.5304792940732959,0,64
2021-12-05,1001,70.90999766113686,26.219893430034126,0.9030515768916028,0,65
2021-12-06,1001,72.28396842513742,23.508440874450166,0.23100818049878563,0,66
2021-12-07,1001,73.6707198551206,23.36139452739127,0.49534031636620773,0,67
2021-12-08,1001,70.71888296940898,20.153766887701835,0.449846346132927,0,68
2021-12-09,1001,72.58662950758033,26.982611091813077,0.31549258227178456,0,69
2021-12-10,1001,75.21688920508477,26.368785999100524,0.5864347617538059,0,70
2021-12-11,1001,72.97178031868576,23.461249649848238,1.0200509012488683,0,71
2021-12-12,1001,75.23042936601159,25.527925717051247,0.440255634656951,0,72
2021-12-13,1001,71.81710937295753,22.1549696256881,0.34931490739438315,0,73
2021-12-14,1001,69.27123048250066,24.174143883049076,0.7604260881630853,0,74
2021-12-15,1001,70.12381442468168,20.36250699662051,0.020361550999026534,0,75
2021-12-16,1001,70.37877578990269,22.427042517254474,0.6240892446779953,0,76
2021-12-17,1001,72.49602971458056,24.067185698599957,0.380452124499526,0,77
2021-12-18,1001,74.10559652486693,25.318470457297064,0.24730183126585376,0,78
2021-12-19,1001,72.37404997391926,23.206389185813503,0.311556326728967,0,79
2021-12-20,1001,72.42903823140388,22.83478806453926,0.2700634023836866,0,80
2021-12-21,1001,70.01093292078127,23.652939647925844,0.9931935278337474,0,81
2021-12-22,1001,71.73539183083143,23.167736814370944,0.009630825994687897,0,82
2021-12-23,1001,68.79990610571379,23.484234720051386,0.0,0,83
2021-12-24,1001,69.74413176336643,26.106990891340217,0.6823472040156773,0,84
2021-12-25,1001,72.50225107311336,27.547150669453906,0.0,0,85
2021-12-26,1001,76.06288960437433,22.673719141046263,0.06663085910282202,0,86
2021-12-27,1001,72.47054736681443,28.364527590064583,0.28767751015649623,0,87
2021-12-28,1001,71.1101104996315,25.852159105990193,0.7433765736387488,0,88
2021-12-29,1001,70.85947391871379,27.731709549576813,0.34220537740640955,0,89
2021-10-01,1002,33.14634330148815,17.642424458522736,0.7469225426498908,0,0
2021-10-02,1002,34.82682067252018,16.284146079397214,0.6378992445102873,0,1
2021-10-03,1002,31.32699164920345,19.123686929085633,0.0,0,2
2021-10-04,1002,32.50211644693472,13.626922006046225,0.3600431445775555,0,3
2021-10-05,1002,33.97655251294075,12.436210821151894,0.21803544270832975,0,4
2021-10-06,1002,34.92769725040249,17.908433173894892,1.1612620021947078,0,5
2021-10-07,1002,37.16026238491585,18.18819783239075,0.832968112333581,0,6
2021-10-08,1002,39.755173595243505,19.737942083296396,0.6429778215552782,0,7
2021-10-09,1002,36.930880085295904,18.967743034521785,0.2479374972462226,0,8
2021-10-10,1002,31.712502073470862,18.352118957231202,1.716715087877592,0,9
2021-10-11,1002,34.99678103744202,15.572160923812591,0.38712546851018165,0,10
2021-10-12,1002,33.32228451027471,15.092514433718817,0.5251712060918913,0,11
2021-10-13,1002,37.17426613582302,21.497548978590835,0.2534916393238848,0,12
2021-10-14,1002,33.56686723802926,20.263214185329776,0.7298876706263211,0,13
2021-10-15,1002,32.318660570853176,20.639807642135814,0.6740821724494799,0,14
2021-10-16,1002,32.879963927770454,18.874546495442118,0.33574509877460135,0,15
2021-10-17,1002,33.05716222274658,19.669529750911412,0.7741869664153229,0,16
2021-10-18,1002,36.693200538835704,18.455814623652152,0.5445781533519647,0,17
2021-10-19,1002,31.628066867614518,19.195960399659995,0.0,0,18
2021-10-20,1002,34.08221783986364,20.694698235849877,0.17502329096314112,0,19
2021-10-21,1002,35.89602690703493,20.532126305469944,0.3845987141843066,0,20
2021-10-22,1002,36.030189367199725,22.22644397848108,0.6600128471832101,0,21
2021-10-23,1002,33.42231395788393,19.52347669103792,0.42738384032645177,0,22
2021-10-24,1002,32.89788772963119,21.3776712148799,0.4185951491255113,0,23
2021-10-25,1002,34.362180204122176,17.345462417076742,0.38877311826815003,0,24
2021-10-26,1002,30.627276382756246,18.151491451168056,0.3244364810469567,0,25
2021-10-27,1002,33.72825750712844,15.185159175609906,0.84920186273854,0,26
2021-10-28,1002,35.243354257612424,17.787111294448483,0.5140867283887939,0,27
2021-10-29,1002,33.989432765677456,15.93876992278052,0.427084075361055,0,28
2021-10-30,1002,37.23949076900252,15.029337088977885,0.11783825898085809,0,29
2021-10-31,1002,34.37219247458793,17.034295630914905,0.7575436891288734,0,30
2021-11-01,1002,36.02190880355384,15.180820426814456,0.6577679555621925,0,31
2021-11-02,1002,33.587765572917135,21.29215064136352,0.6785408809780565,0,32
2021-11-03,1002,34.982075977010275,20.435813511108222,0.9017266509715571,0,33
2021-11-04,1002,35.209275564504246,15.899706844065488,1.1173971826261557,0,34
2021-11-05,1002,32.40954906079477,16.632574863886553,0.3351396865718737,0,35
2021-11-06,1002,36.29857376566767,19.69675695953236,0.38507126765816424,0,36
2021-11-07,1002,38.24418934334147,21.02550607592511,0.47796325379672755,1,37
2021-11-08,1002,33.31704213613942,19.84563130531403,0.24557263365086487,0,38
2021-11-09,1002,37.876927319885766,20.639288583356798,0.5369818830856538,0,39
2021-11-10,1002,32.3792632545481,20.495488499266788,1.1829077028049124,0,40
2021-11-11,1002,35.06041563887367,18.39241804238365,0.29220306162128185,0,41
2021-11-12,1002,35.770972938102375,17.67803613268696,0.0,0,42
2021-11-13,1002,31.871652726908305,17.24426870853628,0.9979710996742674,0,43
2021-11-14,1002,33.58338784938003,16.62651018347613,0.4456396912725319,0,44
2021-11-15,1002,33.33132294972905,18.64171536296486,0.343777460066593,0,45
2021-11-16,1002,34.85054753906135,19.15217874895978,0.8160998425072017,0,46
2021-11-17,1002,34.76482359106442,20.937618723250196,0.5469475200170737,0,47
2021-11-18,1002,33.11440581916681,22.328050418282313,0.11963491120200156,0,48
2021-11-19,1002,35.93039257698369,19.230374876843143,0.2165795755680132,0,49
2021-11-20,1002,38.21003468472829,16.485845506800914,0.9409219276064918,0,50
2021-11-21,1002,35.85431855639592,21.253900202372233,0.14261813762901343,0,51
2021-11-22,1002,35.250359865856446,16.997647564834637,0.5446859143239072,0,52
2021-11-23,1002,31.714239019805877,18.503764017222277,0.6789180368610044,0,53
2021-11-24,1002,32.5451910730816,20.66567042613481,0.6213219008799622,0,54
2021-11-25,1002,35.225281965651384,19.713105795701942,0.20643639359423427,0,55
2021-11-26,1002,35.54979551905637,19.135784655166507,0.23740997550042434,0,56
2021-11-27,1002,33.02174567098093,19.09047537405483,0.20270185735493879,0,57
2021-11-28,1002,34.26570719246927,18.93760965936096,0.6422019358810043,0,58
2021-11-29,1002,35.75471440267181,21.923494476866125,0.6117274566986253,0,59
2021-11-30,1002,37.44737871118674,22.25001324840231,0.3534924698434394,0,60
2021-12-01,1002,32.706592519017974,16.774397770056847,0.21006771423955126,0,61
2021-12-02,1002,33.354113024647035,22.4480270619031,0.0,0,62
2021-12-03,1002,37.48744994308445,20.02735328808266,0.20667703515916883,0,63
2021-12-04,1002,38.80381284086637,19.66968616346285,0.5622869327521948,0,64
2021-12-05,1002,35.73894383194282,18.998830049451232,0.6814729419338889,0,65
2021-12-06,1002,37.82627432809481,25.13872953270804,0.3401729241418322,0,66
2021-12-07,1002,32.97975979747195,21.751683999046026,0.6775174507254933,0,67
2021-12-08,1002,33.510572177888236,20.640728041860303,0.07304086079718006,0,68
2021-12-09,1002,34.773040026351325,19.81078034228017,0.43036208483489663,0,69
2021-12-10,1002,32.25876783776107,20.716279685054104,0.2018354291057902,0,70
2021-12-11,1002,33.6743770601839,18.682166910690437,0.2240869084793616,0,71
2021-12-12,1002,33.457105571168,22.67453289927095,0.11829745321422627,0,72
2021-12-13,1002,35.92448072585968,21.3352160996641,0.6629030409286308,0,73
2021-12-14,1002,33.02809155081243,25.274058319932514,0.31025322916676745,0,74
2021-12-15,1002,34.79933064498984,16.68246256111557,0.0,0,75
2021-12-16,1002,36.183959773848194,22.331789164475552,0.2904900730502474,0,76
2021-12-17,1002,35.96969971234106,22.617380360464708,0.6202234172357206,0,77
2021-12-18,1002,34.2344953456803,19.601276509809324,0.09107255856086707,0,78
2021-12-19,1002,33.115336598356166,19.17178922591892,0.3235438362902818,0,79
2021-12-20,1002,36.23087796142855,19.052522548434826,0.21567171145354017,0,80
2021-12-21,1002,37.066619064937086,21.396277564940668,0.08428798066553136,0,81
2021-12-22,1002,32.72474701522282,20.704954527259833,0.0709691156539308,0,82
2021-12-23,1002,33.75765233012932,20.814160286431594,0.0,0,83
2021-12-24,1002,36.07841222426219,16.523550077650476,0.732631915565322,0,84
2021-12-25,1002,31.96616688662525,19.75095201281948,0.3137898501163851,0,85
2021-12-26,1002,35.539070433084426,21.014961395201507,0.24737909153928703,0,86
2021-12-27,1002,31.999014811982867,20.72914416672383,0.10647657158121407,0,87
2021-12-28,1002,36.84004647139328,23.66652303082452,0.29167336863615134,0,88
2021-12-29,1002,36.033461516148485,23.380570247318317,0.0,0,89
2021-10-01,1003,106.84591810517544,15.841383362097691,0.6269775629206752,0,0
2021-10-02,1003,109.19060509362288,19.161236155144955,0.237928915971169,0,1
2021-10-03,1003,104.92753983053622,18.704503756890116,0.6163951422384958,0,2
2021-10-04,1003,108.22073571562828,25.54765123464928,0.5204213711908078,0,3
2021-10-05,1003,107.50789882429174,17.788361380065293,1.0125169116514048,0,4
2021-10-06,1003,106.24817837624789,18.511873592412226,0.8742801138243641,0,5
2021-10-07,1003,107.0700585140257,25.545722075299395,0.7274861350317889,0,6
2021-10-08,1003,107.34483365525466,20.17912581196681,0.5187022555757361,0,7
2021-10-09,1003,107.65728762658476,20.28660581650973,0.4191675734088531,0,8
2021-10-10,1003,110.78875281084053,17.028422506121032,0.4336189613852886,0,9
2021-10-11,1003,109.94166908167833,17.963119161477625,0.6097435738125958,0,10
2021-10-12,1003,107.87887387453567,17.594820384007022,0.20562550424332465,0,11
2021-10-13,1003,109.88152443443502,17.041766379207395,0.6505798156579844,0,12
2021-10-14,1003,104.11716943618026,17.148935184323072,0.6981287575994133,0,13
2021-10-15,1003,104.4175100935386,22.125247879457326,0.3801510457900842,0,14
2021-10-16,1003,106.71426930266003,18.158208148238458,0.3513075113360244,0,15
2021-10-17,1003,105.41098045670373,17.683401361094447,1.026967923462926,0,16
2021-10-18,1003,108.47580353066813,21.354147681302287,0.424916282489018,0,17
2021-10-19,1003,105.57009892908388,22.604553200889256,0.3213332599784274,0,18
2021-10-20,1003,105.45058117112889,21.79601885528114,0.3260414483275371,0,19
2021-10-21,1003,108.50353370019354,16.906677420667123,0.156969688315027,0,20
2021-10-22,1003,107.16907844755453,22.31570733042621,0.10403753387395143,0,21
2021-10-23,1003,106.80716925023955,22.64225130906875,0.2323833545745182,0,22
2021-10-24,1003,105.56740021287878,23.49534442336582,0.7415998717156194,0,23
2021-10-25,1003,108.10790634428903,22.75075494299867,0.027208182474330267,0,24
2021-10-26,1003,109.74789595832564,19.88183773802235,0.35696095200145556,0,25
2021-10-27,1003,108.10569459915735,18.335757261496155,0.31523312982939355,0,26
2021-10-28,1003,107.28182161372415,16.525833411645873,0.6917798667446283,0,27
2021-10-29,1003,110.82284381356111,20.021761569581233,0.6986789144500856,0,28
2021-10-30,1003,107.99569051297183,18.309849319103403,0.15457741695835758,0,29
2021-10-31,1003,109.54428796512782,20.758221106652655,0.5655683042008024,0,30
2021-11-01,1003,107.12836101884565,21.73336333441154,0.7718433194449946,0,31
2021-11-02,1003,108.55594474806023,20.317400317102898,0.9518213345032834,0,32
2021-11-03,1003,106.27448730927294,16.27646588609077,0.07844451184575839,0,33
2021-11-04,1003,105.61115341578287,24.138894158183977,0.39376291090476606,0,34
2021-11-05,1003,111.02754258592402,25.635301279614627,0.3125711058735763,0,35
2021-11-06,1003,104.01621334238827,20.94936987346815,0.6073892686822806,0,36
2021-11-07,1003,106.88559454569135,22.584103542132485,0.385429696979941,0,37
2021-11-08,1003,105.9080884682618,17.592582014634996,0.32109374325651896,1,38
2021-11-09,1003,110.08692697628037,21.150020129171466,0.3616037394454774,0,39
2021-11-10,1003,108.67213265491009,23.94535531239926,0.47510453462899116,0,40
2021-11-11,1003,105.07464924299906,21.154972494219386,0.02924693018593104,0,41
2021-11-12,1003,110.37605762521223,20.846346208784396,0.3727979289772046,0,42
2021-11-13,1003,104.6123251320785,21.913408858135316,0.6063315662810103,0,43
2021-11-14,1003,103.7597905304385,22.47794203131134,0.45725033187879727,0,44
2021-11-15,1003,109.66300442649549,20.006882789061734,0.4420872191175217,0,45
2021-11-16,1003,102.94855081426456,19.704754173862007,0.0,0,46
2021-11-17,1003,109.55429635359724,19.838346843711058,0.0,0,47
2021-11-18,1003,107.47990521801306,25.45852602450118,0.22527484188482194,0,48
2021-11-19,1003,110.61517628685655,21.954870355908227,0.606051289740415,0,49
2021-11-20,1003,106.2866584135971,18.582682679890983,0.061540345322391374,0,50
2021-11-21,1003,106.98712024502852,21.68625250335172,0.1854412375649751,0,51
2021-11-22,1003,110.80252690194268,19.64831375769821,0.5740636121732249,0,52
2021-11-23,1003,103.35781353132131,25.76852129264535,0.4472224339277413,0,53
2021-11-24,1003,108.5188927912185,19.21185925277204,0.0,0,54
2021-11-25,1003,109.51556979984672,20.163105920141405,0.14694457820884327,0,55
2021-11-26,1003,107.59807049578139,23.888259815864444,0.0019108042993552926,0,56
2021-11-27,1003,110.52728247105122,22.152983566200323,0.502693292531604,0,57
2021-11-28,1003,107.24648353651953,23.686034961219413,0.09771192393931642,0,58
2021-11-29,1003,103.58465722799218,23.183663207888372,0.10769683018652641,0,59
2021-11-30,1003,106.72937316094097,19.664148940431087,0.3605341356572729,0,60
2021-12-01,1003,109.53650206607415,23.037337935202007,0.27574048542086116,0,61
2021-12-02,1003,106.24853619924806,20.027412139809655,0.37732195457803414,0,62
2021-12-03,1003,110.84573782403618,16.40427314549122,0.36014103193842395,0,63
2021-12-04,1003,108.48945995583176,22.046610722056556,1.1656059738653328,0,64
2021-12-05,1003,109.0776913204477,21.31929353179647,0.1196930624035845,0,65
2021-12-06,1003,107.52987421060598,23.426956683963507,0.6470202560159213,0,66
2021-12-07,1003,106.73787930813262,20.481169082054485,1.0844690275666338,0,67
2021-12-08,1003,107.08442965193768,23.869828134084244,0.7124825834334757,0,68
2021-12-09,1003,104.1735225319089,23.582523673035638,0.04252177989131116,0,69
2021-12-10,1003,105.43720916225871,20.449601037301097,0.9015561674661895,0,70
2021-12-11,1003,105.47247679101099,25.70218328074064,0.34372321858102795,0,71
2021-12-12,1003,109.71444381068972,23.582880713929463,0.6027130325940077,0,72
2021-12-13,1003,111.54187700340827,21.070954762966732,0.1792002063485158,0,73
2021-12-14,1003,107.73567219386858,22.675988875581044,0.4524467352036292,0,74
2021-12-15,1003,110.55427885773142,22.41277326725931,0.4378898233564037,0,75
2021-12-16,1003,107.04997109956311,24.675640857840946,0.6185102931204723,0,76
2021-12-17,1003,105.22073413623822,26.234106403229518,0.042806901682367046,0,77
2021-12-18,1003,108.6995447864018,24.586095377408057,0.18661017110952938,0,78
2021-12-19,1003,107.97034435809344,22.76794175595861,0.6674488273696119,0,79
2021-12-20,1003,107.83865354400365,28.30726319195047,0.6243124610153808,0,80
2021-12-21,1003,107.40854690562948,23.890130282527945,0.23500056926204704,0,81
2021-12-22,1003,106.91866585992439,25.35428386389942,0.26934396468055966,0,82
2021-12-23,1003,104.67570437648702,24.337534329507516,0.4599381025042195,0,83
2021-12-24,1003,106.95240022120323,23.130986685329933,0.0,0,84
2021-12-25,1003,110.10410280187801,19.81706796422656,0.10005597346330834,0,85
2021-12-26,1003,104.3208322950861,27.327057325509642,0.765704206806743,0,86
2021-12-27,1003,108.82961244543313,21.50018071407004,0.4041556687533248,0,87
2021-12-28,1003,107.69798613913964,24.83209478309055,0.4365761269017622,0,88
2021-12-29,1003,101.47105835982123,23.026072792477695,0.6574493367779016,0,89
2021-10-01,1004,25.91369786299225,28.766511597469112,0.8291999132910589,0,0
2021-10-02,1004,27.021945099983537,25.574609034829358,0.11722633704521446,0,1
2021-10-03,1004,23.887540514203327,24.16057292300875,0.6078607108205824,0,2
2021-10-04,1004,26.681286826330844,20.98790557061872,0.8530685001676339,0,3
2021-10-05,1004,25.858212787219284,20.575060858757364,0.20281419982175436,0,4
2021-10-06,1004,27.885407645803863,18.506672758632327,0.48341208485426596,0,5
2021-10-07,1004,26.757775146206352,25.370374162128844,0.34879850948440616,0,6
2021-10-08,1004,25.398501264706073,25.20911099325691,0.6700270726002688,0,7
2021-10-09,1004,30.64603676306333,24.196040441284143,1.3114926096702906,0,8
2021-10-10,1004,27.970494740997943,23.127394595397988,0.9719442696147167,0,9
2021-10-11,1004,29.084384640621433,24.955174228354174,0.0,0,10
2021-10-12,1004,23.540562705286348,25.336861471369165,0.8184041809642808,0,11
2021-10-13,1004,24.832364758953883,22.51480611843849,0.09239764951745005,0,12
2021-10-14,1004,24.13475430564226,19.788518462649442,0.48497489922995796,0,13
2021-10-15,1004,23.42987157020394,24.68966312534124,0.28625510604516136,0,14
2021-10-16,1004,24.237971735640613,20.15793866759208,0.5408630562572354,0,15
2021-10-17,1004,23.611016715922617,24.91651829047331,0.6388404276610083,0,16
2021-10-18,1004,27.390601679567503,22.266685692079776,0.3930537144655022,0,17
2021-10-19,1004,22.55646218956663,21.524584700634804,0.6981488986074509,0,18
2021-10-20,1004,26.18744910419739,22.170313720608284,0.8586091600124033,0,19
2021-10-21,1004,26.769398567226208,23.227775858766233,0.6983218650873801,0,20
2021-10-22,1004,25.80686103473986,25.743195075897557,0.21407101111722823,0,21
2021-10-23,1004,24.32124652713812,23.808775080239617,0.23197688396703528,0,22
2021-10-24,1004,28.278430949778084,23.23826066014057,0.14787139365715973,0,23
2021-10-25,1004,27.88207592115426,25.666883631486215,0.21194532589458345,0,24
2021-10-26,1004,23.167152617998816,24.330684073938407,0.36034167346090157,0,25
2021-10-27,1004,31.17332693827301,23.503013046925258,0.501088162399487,0,26
2021-10-28,1004,26.570357573947884,25.364224226383374,0.2051812322826037,0,27
2021-10-29,1004,26.53004853402335,22.540696734868067,0.7850932818602676,0,28
2021-10-30,1004,23.99662086356507,20.67503316564497,0.4552230726297213,0,29
2021-10-31,1004,26.066281174218904,25.809488000557486,0.3658021081454368,0,30
2021-11-01,1004,25.670308636914633,22.51752070138152,0.0,0,31
2021-11-02,1004,26.152444694757147,22.67552251900534,0.6731429613442673,0,32
2021-11-03,1004,29.575711011523257,24.3129436370169,0.8266505198681272,0,33
2021-11-04,1004,27.242092885041753,25.228252342239664,0.2414497237427062,0,34
2021-11-05,1004,27.902541699875815,21.604942396621787,0.9804118269772998,0,35
2021-11-06,1004,23.792593746895825,24.256641095356237,0.4979160912430035,0,36
2021-11-07,1004,24.18890098074051,24.024389168721022,0.5320126720034143,0,37
2021-11-08,1004,22.774209551648905,24.845829226791682,0.9911185471509725,0,38
2021-11-09,1004,23.057665205980463,25.157283366282194,0.232433594404978,1,39
2021-11-10,1004,29.6930247003503,23.425601300682807,0.2666195030688748,0,40
2021-11-11,1004,23.519660933303282,27.392445853385883,0.6687798299733898,0,41
2021-11-12,1004,26.966181410745808,22.49132914402658,0.40269715826774555,0,42
2021-11-13,1004,25.07721733377211,24.468279513478876,0.641309402417076,0,43
2021-11-14,1004,23.728308187912354,26.019484292991507,1.1056775026394576,0,44
2021-11-15,1004,28.39827193061817,26.866789467939256,0.4001990862857537,0,45
2021-11-16,1004,21.587657761857187,26.483621796864153,0.4007404209165033,0,46
2021-11-17,1004,23.11884196825928,27.906245253351713,0.26321781412790657,0,47
2021-11-18,1004,25.570211281436446,27.03465922773921,0.7310782938909557,0,48
2021-11-19,1004,31.84258814906143,28.585438235435742,0.5046646694295563,0,49
2021-11-20,1004,25.87444952203716,20.633437228222633,0.45760350543681466,0,50
2021-11-21,1004,28.585731684949412,25.273080147499485,0.6230141169775085,0,51
2021-11-22,1004,25.658157542497992,26.464475026006376,0.8357983883032004,0,52
2021-11-23,1004,26.157608570969206,21.66305229430384,0.2774251123204234,0,53
2021-11-24,1004,24.612587685998644,28.227874942169212,0.21751179766820844,0,54
2021-11-25,1004,26.19801519035761,24.37445378657959,0.6064180050351178,0,55
2021-11-26,1004,26.564659822900143,25.861923056059656,0.6751208463173533,0,56
2021-11-27,1004,28.328570309853934,25.791125828805285,0.574739282308593,0,57
2021-11-28,1004,25.705805566701372,25.481875876720565,0.4558667556646863,0,58
2021-11-29,1004,24.422066624530288,25.36775246899044,0.5741839546241122,0,59
2021-11-30,1004,22.16666578960416,24.208706931134206,0.43648453641667684,0,60
2021-12-01,1004,24.590602331349768,22.80496279905531,0.40716938604635544,0,61
2021-12-02,1004,23.498718474219427,23.468617909253027,0.6743057835900162,0,62
2021-12-03,1004,24.74722056200997,25.4962315454321,0.5780636612110542,0,63
2021-12-04,1004,22.87114856186336,26.8732171011076,0.8642672174848977,0,64
2021-12-05,1004,23.982193209105148,23.455366951570646,0.9305784089025556,0,65
2021-12-06,1004,27.643914832744468,26.50408125727389,0.6675091009565116,0,66
2021-12-07,1004,26.18063819667903,21.566339432498808,0.7683331895265488,0,67
2021-12-08,1004,29.939901486688914,25.478115081193106,0.2458480753464016,0,68
2021-12-09,1004,25.361309374229066,23.95081983340516,1.14801251152504,0,69
2021-12-10,1004,27.49891327300959,27.438426094522843,0.5048247319245901,0,70
2021-12-11,1004,26.951669219040664,31.980570717306037,1.0952127528275384,0,71
2021-12-12,1004,20.75630775632098,28.728871471111486,1.0973999870270013,0,72
2021-12-13,1004,26.59375989765077,24.912970738380817,0.7351866036901306,0,73
2021-12-14,1004,25.38567232983556,25.477700095000895,0.540686133124894,0,74
2021-12-15,1004,24.88187265427425,26.490815777646116,1.3323335660829183,0,75
2021-12-16,1004,27.163761614015574,26.35423885290636,0.461715005001058,0,76
2021-12-17,1004,26.27151650855993,28.114035214619708,0.5999750662647064,0,77
2021-12-18,1004,24.596876096133236,25.14824216624421,0.6018736446762672,0,78
2021-12-19,1004,26.381056839962245,24.547017565307634,0.5696618411232596,0,79
2021-12-20,1004,26.47252246511364,23.737098203908356,0.0,0,80
2021-12-21,1004,26.22433165378124,25.45808548058666,0.14388620997613863,0,81
2021-12-22,1004,23.271810395375233,27.427573073173825,0.3049155526268296,0,82
2021-12-23,1004,25.020868002744745,27.787149659919,0.7349221689279323,0,83
2021-12-24,1004,26.54154247760164,26.768031092232533,0.0,0,84
2021-12-25,1004,27.045582026670196,26.296280866562938,0.5690194369025111,0,85
2021-12-26,1004,25.026575830635444,22.859044804870134,0.18390672631125812,0,86
2021-12-27,1004,26.162790335931202,32.502447329150115,0.719814151161594,0,87
2021-12-28,1004,27.919392491586514,25.877183194748223,0.7910752496737062,0,88
2021-12-29,1004,25.65605555189927,24.690020083634597,0.43457180267758744,0,89
2021-10-01,1005,115.31242819886621,20.107016579671612,0.6825691167870077,0,0
